,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,label
304,2017-01-26,20.65,20.77,20.68,20.65,141248.23,0.07,0.34,20.68,20.853,20.796,165328.05,330684.75,289247.78,0.15,-0.10009671179883947
305,2017-01-25,20.68,20.73,20.61,20.52,154647.45,-0.08,-0.39,20.664,20.825,20.833000000000002,180456.02,333425.15,319350.64,0.16,-0.0033964095099466417
306,2017-01-24,20.77,20.8,20.69,20.65,159318.41,-0.05,-0.24,20.726,20.822,20.835,214480.98,333877.55,330524.51,0.16,0.0038666022232963673
307,2017-01-23,20.7,20.85,20.74,20.7,156373.06,0.06,0.29,20.748,20.819000000000003,20.815,246825.38,333041.15,338776.54,0.16,0.0024108003857279247
308,2017-01-20,20.6,20.83,20.68,20.54,215053.12,0.08,0.39,20.8,20.809,20.809,326198.79,340995.8,355943.75,0.22,-0.0029013539651836905
309,2017-01-19,20.7,20.88,20.6,20.55,216888.06,-0.32,-1.53,21.026,20.834,20.799,496041.44,350503.05,371756.3,0.22,-0.003883495145630985
310,2017-01-18,20.67,21.18,20.92,20.53,324772.25,0.12,0.58,20.986,20.859,20.785,486394.27,361969.73,396865.17,0.33,0.015296367112810719
311,2017-01-17,20.73,20.96,20.8,20.39,321040.41,-0.2,-0.95,20.918000000000003,20.84,20.794,453274.12,351194.17,415650.8,0.33,-0.005769230769230817
312,2017-01-16,21.81,21.81,21.0,20.31,553240.12,-0.81,-3.71,20.89,20.815,20.877,419256.93,345205.13,414297.59,0.57,0.00952380952380949
313,2017-01-13,21.0,22.4,21.81,20.9,1064266.38,1.41,6.91,20.818,20.799,20.944000000000003,355792.81,322085.72,404417.02,1.1,0.03713892709766157
314,2017-01-11,20.52,20.63,20.4,20.4,168652.2,-0.18,-0.88,20.642,20.738000000000003,20.968000000000004,204964.66,247810.81,371844.43,0.17,-0.06911764705882355
315,2017-01-10,20.67,20.69,20.58,20.52,159171.48,-0.08,-0.39,20.732,20.84,21.101,237545.18,305276.13,387636.87,0.16,0.008746355685131182
316,2017-01-09,20.6,20.75,20.66,20.53,150954.45,0.02,0.1,20.761999999999997,20.846999999999998,21.235,249114.22,327171.47,419129.27,0.16,0.0038722168441433615
317,2017-01-06,20.94,21.04,20.64,20.61,235919.55,-0.29,-1.39,20.74,20.811,21.441999999999997,271153.33,344511.93,435665.56,0.24,-0.0009689922480619948
318,2017-01-05,20.85,21.23,20.93,20.78,310125.62,0.08,0.38,20.78,20.808000000000003,21.647,288378.62,370891.7,442897.13,0.32,0.01385570950788338
319,2017-01-04,20.74,20.95,20.85,20.45,331554.81,0.12,0.58,20.834,20.763,21.858,290656.96,393009.55,452122.04,0.34,-0.0038369304556354097
320,2017-01-03,20.55,20.88,20.73,20.55,217016.69,0.18,0.88,20.948,20.711,22.084,373007.09,431760.61,453367.07,0.22,-0.005788712011577472
321,2016-12-30,20.88,20.96,20.55,20.45,261150.0,-0.29,-1.39,20.932,20.748,22.323,405228.71,480107.43,476969.41,0.27,-0.008759124087591226
322,2016-12-29,21.29,21.32,20.84,20.7,322046.0,-0.36,-1.7,20.881999999999998,20.939,22.618000000000002,417870.53,483390.05,489698.39,0.33,0.013915547024951975
323,2016-12-28,21.24,21.48,21.2,21.01,321517.31,-0.22,-1.03,20.836,21.088,22.924,453404.78,486748.32,521104.62,0.33,0.016981132075471674
324,2016-12-27,20.65,21.98,21.42,20.59,743305.44,0.77,3.73,20.691999999999997,21.197,23.213,495362.13,495878.05,564687.95,0.77,0.010270774976657442
325,2016-12-26,20.21,20.69,20.65,20.12,378124.81,0.35,1.72,20.474,21.361,23.45,490514.13,469997.6,566552.71,0.39,-0.037288135593220494
326,2016-12-23,20.47,20.67,20.3,20.25,324359.09,-0.31,-1.5,20.564,21.622,23.737,554986.16,511087.06,610443.42,0.33,-0.017241379310344723
327,2016-12-22,20.3,20.77,20.61,20.1,499717.25,0.13,0.64,20.996,22.073,24.081999999999997,548909.58,526819.2,626522.8,0.51,0.015041242115477861
328,2016-12-21,20.2,20.7,20.48,20.2,531304.06,0.15,0.74,21.34,22.486,24.398000000000003,520091.86,514902.56,622149.26,0.55,-0.006347656249999951
329,2016-12-20,21.0,21.0,20.33,20.15,719065.44,-0.77,-3.65,21.701999999999998,22.951999999999998,24.735,496393.96,511234.54,632629.39,0.74,-0.0073782587309396035
330,2016-12-19,22.0,22.0,21.1,21.04,700484.94,-1.36,-6.05,22.248,23.456999999999997,25.083000000000002,449481.07,474973.54,623195.62,0.72,0.03649289099526081
331,2016-12-16,22.12,22.75,22.46,22.12,293976.19,0.13,0.58,22.68,23.897,25.398000000000003,467187.97,473831.38,657704.12,0.3,0.060552092609082786
332,2016-12-15,22.15,22.62,22.33,21.88,355628.69,0.04,0.18,23.15,24.296,25.660999999999998,504728.82,496006.73,718163.55,0.37,-0.005821764442454212
333,2016-12-14,22.67,22.9,22.29,22.2,412814.56,-0.77,-3.34,23.631999999999998,24.76,25.895,509713.25,555460.92,730138.81,0.43,-0.0017945266935845288
334,2016-12-13,23.02,23.28,23.06,21.86,484500.97,-0.2,-0.86,24.201999999999998,25.229,26.114,526075.11,633497.85,750853.96,0.5,0.03339115351257587
335,2016-12-12,24.78,24.78,23.26,23.07,789019.44,-1.55,-6.25,24.666,25.539,26.308000000000003,500466.0,663107.81,800923.19,0.81,0.008598452278589975
336,2016-12-09,24.61,25.17,24.81,24.37,481680.44,0.07,0.28,25.114,25.851,26.43,480474.79,709799.78,805411.24,0.5,0.062474808544941446
337,2016-12-08,25.1,25.13,24.74,24.7,380550.84,-0.4,-1.59,25.441999999999997,26.09,26.489,487284.65,726226.4,829250.35,0.39,-0.002829426030719494
338,2016-12-07,25.35,25.37,25.14,24.18,494623.88,-0.24,-0.95,25.888,26.309,26.58,601208.59,729395.95,931737.82,0.51,0.01591089896579165
339,2016-12-06,25.15,25.63,25.38,25.15,356455.41,-0.12,-0.47,26.256,26.517,26.638,740920.59,754024.25,1107864.69,0.37,0.00945626477541365
340,2016-12-05,25.08,25.98,25.5,24.86,689063.38,-0.95,-3.59,26.412,26.709,26.58,825749.62,771417.69,1104545.23,0.71,0.004705882352941215
341,2016-12-02,26.71,26.85,26.45,26.37,515729.72,-0.52,-1.93,26.588,26.899,26.513,939124.77,841576.86,1091086.74,0.53,0.03591682419659733
342,2016-12-01,26.56,27.3,26.97,26.3,950170.56,-0.01,-0.04,26.738000000000003,27.026,26.42,965168.15,940320.36,1094405.21,0.98,0.019280682239525383
343,2016-11-30,27.35,27.99,26.98,26.77,1193183.88,0.82,3.13,26.73,27.029,26.315,857583.32,904816.71,1072858.18,1.23,0.0003706449221646243
344,2016-11-29,26.17,26.53,26.16,25.9,780600.56,-0.22,-0.83,26.778000000000002,26.999000000000002,26.211,767127.9,868210.06,1064067.04,0.8,-0.031345565749235485
345,2016-11-28,27.36,27.42,26.38,25.48,1255939.12,-0.82,-3.02,27.006,27.076999999999998,26.141,717085.77,938738.58,1056607.66,1.29,0.008339651250947645
346,2016-11-25,26.79,27.6,27.2,26.71,645946.62,0.27,1.0,27.21,27.009,26.06,744028.94,901022.69,1015634.7,0.67,0.030147058823529423
347,2016-11-24,27.08,27.19,26.93,26.7,412246.41,-0.29,-1.06,27.314,26.888,25.959,915472.57,932274.31,1012528.65,0.42,-0.01002599331600444
348,2016-11-23,27.9,28.07,27.22,26.98,740906.81,-0.08,-0.29,27.328000000000003,26.851,25.863000000000003,952050.1,1134079.69,1027490.93,0.76,0.010653930933137368
349,2016-11-22,27.04,27.42,27.3,26.9,530389.88,-0.1,-0.36,27.22,26.759,25.764,969292.21,1461705.14,1017105.41,0.55,0.002930402930402998
350,2016-11-21,27.27,28.25,27.4,26.01,1390655.0,-0.32,-1.15,27.148000000000003,26.451,25.660999999999998,1160391.39,1437672.76,1031521.2,1.43,0.0036496350364962726
351,2016-11-18,27.8,29.0,27.72,27.51,1503164.75,0.72,2.67,26.808000000000003,26.127,25.588,1058016.44,1340596.62,1006609.42,1.55,0.011544011544011554
352,2016-11-17,26.62,27.0,27.0,26.31,595134.06,0.32,1.2,26.462,25.814,25.494,949076.05,1248490.06,961681.46,0.61,-0.026666666666666623
353,2016-11-16,26.64,27.22,26.68,26.09,827117.38,-0.26,-0.96,26.374000000000002,25.601,25.444000000000003,1316109.29,1240899.65,964013.43,0.85,-0.01199400299850076
354,2016-11-15,25.6,27.8,26.94,25.46,1485885.75,1.24,4.83,26.298000000000002,25.423000000000002,25.41,1954118.06,1259924.02,969115.13,1.53,0.00965107646622129
355,2016-11-14,26.23,26.25,25.7,25.31,878780.25,-0.29,-1.12,25.754,25.204,25.405,1714954.13,1174476.75,940578.0,0.91,-0.048249027237354164
356,2016-11-11,26.15,26.77,25.99,25.7,958462.81,-0.57,-2.15,25.445999999999998,25.111,25.46,1623176.79,1130246.72,947417.71,0.99,0.011158137745286617
357,2016-11-10,26.0,28.28,26.56,25.58,2430300.25,0.26,0.99,25.166,25.029,25.491,1547904.07,1092782.99,943382.27,2.5,0.021460843373493986
358,2016-11-09,24.43,26.64,26.3,24.35,4017161.25,2.08,8.59,24.828000000000003,24.874000000000002,25.474,1165690.01,920902.17,897231.56,4.14,-0.009885931558935286
359,2016-11-08,24.16,24.49,24.22,24.15,290066.09,0.06,0.25,24.548000000000002,24.768,25.458000000000002,565729.99,572505.68,768149.09,0.3,-0.08587943848059464
360,2016-11-07,24.47,24.58,24.16,24.03,419893.56,-0.43,-1.75,24.654,24.871,25.555,633999.37,625369.65,821566.32,0.43,-0.0024834437086092187
361,2016-11-04,24.84,25.0,24.59,24.46,582099.19,-0.28,-1.13,24.776,25.049,25.647,637316.64,672622.23,864720.93,0.6,0.017486783245221623
362,2016-11-03,24.77,25.19,24.87,24.71,519229.97,-0.03,-0.12,24.892,25.173000000000002,25.706999999999997,637661.91,674872.85,913820.5,0.53,0.01125854443104146
363,2016-11-02,25.45,25.67,24.9,24.9,1017361.12,-0.89,-3.45,24.92,25.285999999999998,25.721,676114.32,687127.21,965529.9,1.05,0.0012048192771083367
364,2016-10-28,24.58,25.25,24.75,24.5,631413.0,-0.02,-0.08,24.988000000000003,25.396,25.71,579281.38,678306.23,980870.51,0.65,-0.006060606060606003
365,2016-10-27,25.07,25.07,24.77,24.7,436479.94,-0.4,-1.59,25.088,25.605,25.746,616739.93,706679.26,1048219.05,0.45,0.0008074283407347426
366,2016-10-26,25.0,25.25,25.17,24.88,583825.5,0.16,0.64,25.322,25.809,25.858,707927.81,764588.69,1204767.89,0.6,0.015891934843067227
367,2016-10-25,25.2,25.34,25.01,24.8,711492.06,-0.23,-0.91,25.454,25.951999999999998,25.83,712083.8,793981.54,1286951.72,0.73,-0.006397441023590569
368,2016-10-24,25.25,25.45,25.24,25.01,533196.38,-0.01,-0.04,25.651999999999997,26.074,25.761,698140.1,873560.95,1282659.94,0.55,0.00911251980982555
369,2016-10-21,25.7,25.88,25.25,25.16,818705.75,-0.69,-2.66,25.804000000000002,26.147,25.68,777331.09,963792.5,1285342.02,0.84,0.000396039603960458
370,2016-10-20,25.72,26.69,25.94,25.51,892419.38,0.11,0.43,26.122,26.239,25.596999999999998,796618.59,1017762.99,1283685.47,0.92,0.026599845797995424
371,2016-10-19,26.0,26.48,25.83,25.79,604605.44,-0.17,-0.65,26.296,26.244,25.479,821249.57,1056819.64,1283435.4,0.62,-0.004258614014711692
372,2016-10-18,25.9,26.13,26.0,25.51,641773.56,0.0,0.0,26.45,26.241,25.362,875879.29,1152768.16,1322192.41,0.66,0.006538461538461604
373,2016-10-17,26.5,26.75,26.0,25.73,929151.31,-0.84,-3.13,26.496,26.155,25.221,1048981.8,1243932.59,1334318.57,0.96,0.0
374,2016-10-14,26.92,27.25,26.84,26.62,915143.25,0.03,0.11,26.49,26.023000000000003,25.101999999999997,1150253.91,1283434.79,1359095.2,0.94,0.03129657228017883
375,2016-10-13,26.51,27.2,26.81,26.3,1015574.31,0.21,0.79,26.355999999999998,25.886999999999997,24.923000000000002,1238907.39,1389758.84,1353065.0,1.05,-0.001118985453189151
376,2016-10-12,26.0,26.67,26.6,25.63,877754.0,0.37,1.41,26.191999999999997,25.906,24.749000000000002,1292389.7,1644947.09,1351392.71,0.9,-0.007894736842105161
377,2016-10-11,25.75,27.41,26.23,25.56,1507286.12,0.26,1.0,26.031999999999996,25.708000000000002,24.590999999999998,1429657.02,1779921.89,1358948.99,1.55,-0.014105985512771674
378,2016-10-10,25.0,25.98,25.97,24.66,1435511.88,-0.2,-0.76,25.814,25.447,24.468000000000004,1438883.38,1691758.94,1379838.64,1.48,-0.010011551790527592
379,2016-09-30,25.9,27.45,26.17,25.81,1358410.62,0.18,0.69,25.555999999999997,25.213,24.340999999999998,1416615.68,1606891.54,1436343.22,1.4,0.007642338555598121
380,2016-09-29,25.68,26.3,25.99,25.38,1282985.88,0.19,0.74,25.418000000000003,24.954,24.279,1540610.3,1549607.95,1487578.98,1.32,-0.006925740669488391
381,2016-09-28,24.88,26.38,25.8,24.33,1564090.62,0.66,2.62,25.62,24.713,24.113000000000003,1997504.48,1510051.17,1468892.81,1.61,-0.007364341085271229
382,2016-09-27,24.61,25.69,25.14,24.51,1553417.88,0.46,1.86,25.384,24.483,23.968000000000004,2130186.75,1491616.67,1429810.59,1.6,-0.02625298329355609
383,2016-09-26,25.19,25.35,24.68,24.4,1324173.38,-0.8,-3.14,25.08,24.285999999999998,23.855999999999998,1944634.5,1424704.56,1412140.9,1.36,-0.01863857374392224
384,2016-09-23,26.32,26.55,25.48,25.24,1978383.75,-1.52,-5.63,24.87,24.18,23.799,1797167.4,1434755.61,1437000.97,2.04,0.03139717425431714
385,2016-09-22,24.8,27.08,27.0,24.41,3567456.75,2.38,9.67,24.49,23.959,23.724,1558605.6,1316371.16,1411615.57,3.67,0.05629629629629628
386,2016-09-21,23.55,24.62,24.62,23.41,2227502.0,1.0,4.23,23.805999999999997,23.590999999999998,23.609,1022597.86,1057838.34,1317980.89,2.29,-0.09666937449228265
387,2016-09-20,23.63,23.69,23.62,23.23,625656.62,-0.01,-0.04,23.581999999999997,23.473000000000003,23.613000000000003,853046.59,937976.09,1296218.44,0.64,-0.04233700254022015
388,2016-09-19,23.58,24.0,23.63,23.51,586837.88,0.05,0.21,23.491999999999997,23.488000000000003,23.662,904774.61,1067918.34,1368431.19,0.6,0.00042319085907735975
389,2016-09-14,23.35,23.8,23.58,23.33,785574.75,0.0,0.0,23.49,23.469,23.759,1072343.81,1265794.91,1545776.89,0.81,-0.002120441051738792
390,2016-09-13,23.38,23.68,23.58,23.2,887418.06,0.08,0.34,23.428,23.604,23.873,1074136.72,1425550.01,1659239.18,0.91,0.0
391,2016-09-12,22.6,23.97,23.5,22.5,1379745.62,0.33,1.42,23.375999999999998,23.511999999999997,24.072,1093078.81,1427734.45,1781607.3,1.42,-0.0034042553191488637
392,2016-09-09,23.5,23.59,23.17,23.01,884296.75,-0.45,-1.91,23.364,23.453000000000003,24.15,1022905.6,1368004.51,1874175.33,0.91,-0.014242555028053442
393,2016-09-08,23.23,24.45,23.62,23.13,1424683.88,0.35,1.5,23.484,23.425,24.131,1231062.07,1399577.24,2017395.92,1.47,0.01905165114309904
394,2016-09-07,23.54,23.54,23.27,23.1,794539.31,-0.05,-0.21,23.448,23.416999999999998,23.985,1459246.0,1439246.34,2025181.13,0.82,-0.01504082509669108
395,2016-09-06,23.4,23.66,23.32,23.0,982128.5,-0.12,-0.51,23.78,23.489,23.881999999999998,1776963.29,1506859.97,2088615.86,1.01,0.0021440823327616085
396,2016-09-05,23.6,23.68,23.44,23.1,1028879.56,-0.33,-1.39,23.648000000000003,23.627,23.814,1762390.09,1578123.45,2146854.08,1.06,0.005119453924914718
397,2016-09-02,23.14,24.6,23.77,23.01,1925079.12,0.33,1.41,23.541999999999998,23.753,23.736,1713103.41,1654460.78,2279079.55,1.98,0.013883045856121089
398,2016-09-01,25.0,25.01,23.44,23.19,2565603.5,-1.49,-5.98,23.366,23.835,23.595,1568092.41,1668944.03,2372861.73,2.64,-0.014078498293515285
399,2016-08-31,22.68,24.93,24.93,22.6,2383125.75,2.27,10.02,23.386,24.049,23.406,1419246.69,1825758.88,2430254.85,2.45,0.05976734857601278
400,2016-08-30,22.95,23.06,22.66,22.55,909262.5,-0.25,-1.09,23.198,24.141,23.054000000000002,1236756.66,1892928.36,2386876.11,0.94,-0.10017652250661957
401,2016-08-29,22.86,23.25,22.91,22.75,782446.19,0.02,0.09,23.605999999999998,24.631999999999998,22.801,1393856.81,2135480.16,2421623.46,0.81,0.010912265386294195
402,2016-08-26,23.59,23.59,22.89,22.88,1200024.12,-0.65,-2.76,23.964000000000002,24.846999999999998,22.514,1595818.15,2380346.16,2446154.26,1.24,-0.0008737439930100294
403,2016-08-25,23.5,23.94,23.54,22.71,1821374.88,-0.45,-1.88,24.304000000000002,24.836,22.226999999999997,1769795.65,2635214.6,2485496.12,1.88,0.027612574341546244
404,2016-08-24,24.4,24.84,23.99,23.75,1470675.62,-0.71,-2.87,24.712,24.553,21.945999999999998,2232271.07,2611115.91,2469800.51,1.51,0.018757815756565207
405,2016-08-23,24.39,25.28,24.7,23.83,1694763.25,0.0,0.0,25.084,24.274,21.616999999999997,2549100.05,2670371.74,2470091.04,1.75,0.028744939271255095
406,2016-08-22,24.79,25.56,24.7,24.44,1792252.88,0.11,0.45,25.658,24.000999999999998,21.271,2877103.5,2715584.71,2460012.7,1.85,0.0
407,2016-08-19,25.15,25.32,24.59,24.51,2069911.62,-0.99,-3.87,25.73,23.718000000000004,20.921,3164874.17,2903698.33,2488117.02,2.13,-0.004473363155754349
408,2016-08-18,25.3,27.68,25.58,24.51,4133752.0,-0.27,-1.04,25.368000000000002,23.354,20.561,3500633.55,3076779.44,2501606.9,4.26,0.03870211102423763
409,2016-08-17,26.61,27.44,25.85,25.36,3054820.5,-1.72,-6.24,24.394000000000002,22.763,20.133,2989960.75,3034750.81,2367154.63,3.15,0.010444874274661628
410,2016-08-16,26.51,27.57,27.57,26.11,3334780.5,2.51,10.02,23.464000000000002,21.965999999999998,19.695,2791643.43,2880823.86,2329659.73,3.44,0.06238665215814287
411,2016-08-15,23.45,25.06,25.06,23.41,3231106.25,2.28,10.01,22.344,20.97,19.172,2554065.93,2707766.76,2244308.31,3.33,-0.10015961691939353
412,2016-08-12,20.8,22.78,22.78,20.52,3748708.5,2.07,9.99,21.706,20.180999999999997,18.79,2642522.48,2511962.35,2160753.21,3.86,-0.10008779631255477
413,2016-08-11,21.15,21.37,20.71,20.64,1580388.0,-0.49,-2.31,21.34,19.617,18.546,2652925.33,2335777.64,2027445.34,1.63,-0.09995171414775472
414,2016-08-10,21.7,21.88,21.2,21.0,2063233.88,-0.77,-3.5,21.131999999999998,19.338,18.408,3079540.88,2328485.1,2032204.4,2.13,0.023113207547169737
415,2016-08-09,22.11,22.29,21.97,21.15,2146893.0,0.1,0.46,20.468,18.96,18.264,2970004.3,2269810.34,2056205.79,2.21,0.03504779244424213
416,2016-08-08,20.74,22.95,21.87,20.55,3673389.0,0.92,4.39,19.596,18.541,18.072,2861467.6,2204440.69,2102102.21,3.78,-0.00457247370827608
417,2016-08-05,20.33,21.63,20.95,19.96,3800722.75,1.28,6.51,18.656,18.124000000000002,17.892,2381402.22,2072535.71,2039040.32,3.91,-0.04391408114558481
418,2016-08-04,17.76,19.67,19.67,17.6,3713465.75,1.79,10.01,17.894000000000002,17.768,17.782,2018629.95,1926434.36,2005226.03,3.83,-0.0650737163192678
419,2016-08-03,17.55,17.97,17.88,17.49,1515551.0,0.27,1.53,17.544,17.503,17.739,1577429.32,1699558.44,2034564.02,1.56,-0.10011185682326637
420,2016-08-02,17.11,17.7,17.61,17.07,1604209.5,0.44,2.56,17.452,17.423,17.835,1569616.37,1778495.59,2472972.82,1.65,-0.015332197614991458
421,2016-08-01,17.01,17.29,17.17,16.9,1273062.12,0.03,0.17,17.486,17.373,17.944000000000003,1547413.77,1780849.85,2492291.14,1.31,-0.02562609202096667
422,2016-07-29,17.05,17.35,17.14,16.81,1986861.38,-0.06,-0.35,17.592,17.399,18.185,1763669.2,1809544.08,2430771.19,2.05,-0.0017502917152859472
423,2016-07-28,17.39,17.93,17.92,17.21,1507462.62,0.5,2.87,17.642,17.474,18.55,1834238.77,1719113.04,2443377.32,1.55,0.043526785714285775
424,2016-07-27,17.78,17.83,17.42,16.91,1476486.25,-0.36,-2.02,17.462,17.477999999999998,18.764,1821687.55,1735923.7,2497173.83,1.52,-0.028702640642939148
425,2016-07-26,17.6,17.83,17.78,17.52,1493196.5,0.08,0.45,17.394000000000002,17.567999999999998,18.903,1987374.8,1842601.25,2482617.71,1.54,0.02024746906636667
426,2016-07-25,17.26,17.79,17.7,16.92,2354339.25,0.31,1.78,17.26,17.602,19.067999999999998,2014285.92,1999763.73,2491651.71,2.43,-0.004519774011299539
427,2016-07-22,17.17,17.59,17.39,17.13,2339709.25,0.37,2.17,17.206,17.659000000000002,19.187,1855418.95,2005544.93,2443544.44,2.41,-0.017826336975273072
428,2016-07-21,16.91,17.19,17.02,16.86,1444706.5,-0.06,-0.35,17.305999999999997,17.795,19.312,1603987.3,2084017.7,2428309.4,1.49,-0.021739130434782667
429,2016-07-20,16.89,17.42,17.08,16.74,2304922.5,-0.03,-0.17,17.494,17.975,19.438,1650159.85,2369569.6,2509442.81,2.37,0.0035128805620608153
430,2016-07-19,17.39,17.39,17.11,17.04,1627752.12,-0.32,-1.84,17.742,18.247,19.562,1697827.7,3167450.05,2574122.68,1.68,0.001753360607831744
431,2016-07-18,17.84,17.84,17.43,17.42,1560004.38,-0.46,-2.57,17.944000000000003,18.515,19.595,1985241.53,3203732.44,2569229.37,1.61,0.018359150889271387
432,2016-07-15,17.9,18.05,17.89,17.86,1082551.0,-0.07,-0.39,18.112000000000002,18.971,19.624000000000002,2155670.9,3051998.3,2604015.13,1.12,0.02571268865287875
433,2016-07-14,18.14,18.18,17.96,17.92,1675569.25,-0.36,-1.97,18.284000000000002,19.625,19.679000000000002,2564048.1,3167641.6,2738288.05,1.73,0.0038975501113585904
434,2016-07-13,18.0,18.49,18.32,17.85,2543261.75,0.2,1.1,18.456,20.05,19.738,3088979.35,3258423.95,2893071.41,2.62,0.01965065502183403
435,2016-07-12,18.27,18.43,18.12,17.56,3064821.25,-0.15,-0.82,18.752,20.237000000000002,19.734,4637072.4,3122634.18,3085402.63,3.16,-0.011037527593818946
436,2016-07-11,18.5,18.69,18.27,18.23,2412151.25,-0.48,-2.56,19.086,20.533,19.657,4422223.35,2983539.69,3119669.75,2.48,0.00821018062397365
437,2016-07-08,18.6,18.98,18.75,18.21,3124437.0,-0.07,-0.37,19.83,20.714000000000002,19.497,3948325.7,2881543.96,3100062.69,3.22,0.025600000000000022
438,2016-07-07,19.1,19.22,18.82,18.71,4300225.5,-0.98,-4.95,20.965999999999998,20.829,19.273,3771235.1,2772601.1,2988248.62,4.43,0.0037194473963868377
439,2016-07-06,19.1,20.78,19.8,19.1,10283727.0,0.01,0.05,21.644000000000002,20.901,19.057000000000002,3427868.55,2649316.03,2792424.75,10.59,0.049494949494949515
440,2016-07-05,19.79,19.79,19.79,19.79,1990576.0,-2.2,-10.01,21.721999999999998,20.875999999999998,18.795,1608195.95,1980795.3,2307329.33,2.05,-0.0005053057099546015
441,2016-07-04,21.99,21.99,21.99,21.99,42663.0,-2.44,-9.99,21.98,20.674,18.53,1544856.03,1934726.3,2245084.86,0.04,0.10004547521600725
442,2015-12-18,22.4,24.43,24.43,21.66,2238984.0,2.22,9.99,21.598000000000003,20.277,18.149,1814762.23,2156031.95,2274416.12,2.3,0.09987720016373317
443,2015-12-17,20.38,22.21,22.21,20.35,2583392.75,2.02,10.01,20.691999999999997,19.732,17.652,1773967.1,2308934.5,2199091.06,2.66,-0.09995497523637996
444,2015-12-16,20.63,20.99,20.19,20.01,1185364.0,-0.89,-4.22,20.158,19.426,17.267,1870763.5,2527718.88,2114223.65,1.22,-0.10004952947003465
445,2015-12-15,19.6,21.46,21.08,19.6,1673876.38,1.0,4.98,20.03,19.230999999999998,16.991,2353394.65,3048171.08,2142627.64,1.72,0.04222011385199227
446,2015-12-14,19.6,20.48,20.08,19.01,1392194.0,0.18,0.91,19.368,18.781,16.637,2324596.58,3255799.81,2091498.79,1.43,-0.04980079681274901
447,2015-12-11,19.14,20.34,19.9,18.78,2035008.38,0.36,1.84,18.956,18.28,16.333,2497301.68,3318581.41,2037924.45,2.09,-0.009045226130653252
448,2015-12-10,19.59,21.36,19.54,19.02,3067374.75,-0.01,-0.05,18.772000000000002,17.715999999999998,16.033,2843901.9,3203896.13,1955355.43,3.16,-0.01842374616171952
449,2015-12-09,17.95,19.55,19.55,17.81,3598519.75,1.78,10.02,18.694000000000003,17.212,15.76,3184674.25,2935533.48,1828729.23,3.7,0.0005115089514067296
450,2015-12-08,17.9,18.07,17.77,17.4,1529886.0,-0.25,-1.39,18.432000000000002,16.713,15.491,3742947.5,2633863.36,1677733.87,1.57,-0.100168823860439
451,2015-12-07,18.82,18.98,18.02,17.67,2255719.5,-0.96,-5.06,18.194000000000003,16.386,15.315999999999999,4187003.05,2555443.42,1627469.59,2.32,0.013873473917869035
452,2015-12-04